company,call_date,quarter,speaker,speaker_type,paragraph_id,source_file,call_id,paragraph_text_original,core_ai_hits,technical_ai_hits,model_name_hits,hit_types,keyword_hit,prev_paragraph,next_paragraph,period,year,quarter_num,year_quarter,ai_relevant,ai_excerpt,attitude,theme
AVGO,2024/9/5,,,,10,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],neutral,AI strategy and investment; AI productivity and enterprise applications
AVGO,2024/9/5,,,,15,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,16,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],neutral,AI infrastructure and computing
AVGO,2024/9/5,,,,18,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,19,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],positive,AI strategy and investment
AVGO,2024/9/5,,,,24,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,26,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,27,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,35,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,36,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],neutral,AI infrastructure and computing; AI content and customer experience
AVGO,2024/9/5,,,,47,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,no,[Redacted],,
AVGO,2024/9/5,,,,48,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],neutral,AI infrastructure and computing; AI content and customer experience
AVGO,2024/9/5,,,,52,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],neutral,AI infrastructure and computing
AVGO,2024/9/5,,,,55,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024.txt,AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,3,2024Q3,yes,[Redacted],neutral,AI strategy and investment; AI infrastructure and computing; Generative AI and LLM
AVGO,2024/12/12,,,,3,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],positive,AI strategy and investment; AI productivity and enterprise applications; AI content and customer experience
AVGO,2024/12/12,,,,4,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,AI strategy and investment
AVGO,2024/12/12,,,,6,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],positive,AI strategy and investment
AVGO,2024/12/12,,,,7,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,AI strategy and investment
AVGO,2024/12/12,,,,9,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,no,[Redacted],,
AVGO,2024/12/12,,,,10,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,AI content and customer experience
AVGO,2024/12/12,,,,15,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,no,[Redacted],,
AVGO,2024/12/12,,,,16,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,AI strategy and investment
AVGO,2024/12/12,,,,26,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,LLM,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,Generative AI and LLM
AVGO,2024/12/12,,,,32,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,no,[Redacted],,
AVGO,2024/12/12,,,,36,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,LLM,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,AI infrastructure and computing; Generative AI and LLM; AI content and customer experience
AVGO,2024/12/12,,,,41,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,no,[Redacted],,
AVGO,2024/12/12,,,,44,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,no,[Redacted],,
AVGO,2024/12/12,,,,45,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024.txt,AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,4,2024Q4,yes,[Redacted],neutral,AI strategy and investment
BOX,2021/5/27,,,,3,BOX\2021-05-27_2303179_Box_Inc._Q1_2022_Earnings_Call_May_27_2021.txt,BOX\2021-05-27_2303179_Box_Inc._Q1_2022_Earnings_Call_May_27_2021,[Redacted],,machine learning,,technical_ai,1,[Redacted],[Redacted],pre,2021,2,2021Q2,yes,[Redacted],neutral,AI content and customer experience
BOX,2021/8/25,,,,3,BOX\2021-08-25_2386133_Box_Inc._Q2_2022_Earnings_Call_Aug_25_2021.txt,BOX\2021-08-25_2386133_Box_Inc._Q2_2022_Earnings_Call_Aug_25_2021,[Redacted],,machine learning,,technical_ai,1,[Redacted],[Redacted],pre,2021,3,2021Q3,yes,[Redacted],neutral,"AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
BOX,2022/3/2,,,,3,BOX\2022-03-02_2527983_Box_Inc._Q4_2022_Earnings_Call_Mar_02_2022.txt,BOX\2022-03-02_2527983_Box_Inc._Q4_2022_Earnings_Call_Mar_02_2022,[Redacted],,machine learning,,technical_ai,1,[Redacted],[Redacted],pre,2022,1,2022Q1,yes,[Redacted],neutral,"AI content and customer experience; AI security, risk and responsibility"
BOX,2023/3/1,,,,3,BOX\2023-03-01_2755687_Box_Inc._Q4_2023_Earnings_Call_Mar_01_2023.txt,BOX\2023-03-01_2755687_Box_Inc._Q4_2023_Earnings_Call_Mar_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,1,2023Q1,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI content and customer experience
BOX,2023/3/1,,,,30,BOX\2023-03-01_2755687_Box_Inc._Q4_2023_Earnings_Call_Mar_01_2023.txt,BOX\2023-03-01_2755687_Box_Inc._Q4_2023_Earnings_Call_Mar_01_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,1,2023Q1,yes,[Redacted],neutral,AI strategy and investment; AI content and customer experience
BOX,2023/3/1,,,,32,BOX\2023-03-01_2755687_Box_Inc._Q4_2023_Earnings_Call_Mar_01_2023.txt,BOX\2023-03-01_2755687_Box_Inc._Q4_2023_Earnings_Call_Mar_01_2023,[Redacted],AI,,ChatGPT,core_ai; model_name,1,[Redacted],[Redacted],post,2023,1,2023Q1,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,3,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI; generative AI,,ChatGPT; GPT4,core_ai; model_name,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,4,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment; AI productivity and enterprise applications
BOX,2023/5/30,,,,8,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
BOX,2023/5/30,,,,9,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI content and customer experience
BOX,2023/5/30,,,,11,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
BOX,2023/5/30,,,,12,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment; AI infrastructure and computing; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,16,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI content and customer experience
BOX,2023/5/30,,,,17,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,ChatGPT,core_ai; model_name,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,21,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
BOX,2023/5/30,,,,24,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,CoPilot,core_ai; model_name,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,25,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI productivity and enterprise applications
BOX,2023/5/30,,,,27,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI productivity and enterprise applications
BOX,2023/5/30,,,,28,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment
BOX,2023/5/30,,,,29,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,39,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
BOX,2023/5/30,,,,40,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/5/30,,,,44,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,LLM,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
BOX,2023/5/30,,,,45,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023.txt,BOX\2023-05-30_2827520_Box_Inc._Q1_2024_Earnings_Call_May_30_2023,[Redacted],AI,,GPT4,core_ai; model_name,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],positive,"AI infrastructure and computing; AI content and customer experience; AI security, risk and responsibility"
BOX,2023/8/29,,,,3,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,Copilot,core_ai; model_name,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,"Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
BOX,2023/8/29,,,,7,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
BOX,2023/8/29,,,,21,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment
BOX,2023/8/29,,,,25,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
BOX,2023/8/29,,,,27,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment
BOX,2023/8/29,,,,30,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI content and customer experience
BOX,2023/8/29,,,,31,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
BOX,2023/8/29,,,,33,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment; AI content and customer experience
BOX,2023/8/29,,,,35,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
BOX,2023/8/29,,,,36,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI content and customer experience
BOX,2023/8/29,,,,37,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],,,Copilot,model_name,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications
BOX,2023/8/29,,,,38,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,Copilot,core_ai; model_name,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/8/29,,,,53,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
BOX,2023/8/29,,,,54,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023.txt,BOX\2023-08-29_2898952_Box_Inc._Q2_2024_Earnings_Call_Aug_29_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
BOX,2023/12/5,,,,3,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,AI platform; large language model,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],mixed,"AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
BOX,2023/12/5,,,,4,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI content and customer experience
BOX,2023/12/5,,,,24,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI strategy and investment
BOX,2023/12/5,,,,25,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment
BOX,2023/12/5,,,,26,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI productivity and enterprise applications; AI content and customer experience
BOX,2023/12/5,,,,28,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI productivity and enterprise applications; AI content and customer experience
BOX,2023/12/5,,,,33,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,"AI strategy and investment; AI security, risk and responsibility"
BOX,2023/12/5,,,,40,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI productivity and enterprise applications
BOX,2023/12/5,,,,43,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023.txt,BOX\2023-12-05_2976446_Box_Inc._Q3_2024_Earnings_Call_Dec_05_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI productivity and enterprise applications
