call_key,company,sample_group,call_date,year_quarter,total_paragraphs,post,ai_paragraphs,ai_presence,ai_share,log_total_paragraphs,att_positive,att_neutral,att_negative,att_mixed,att_not_applicable,theme_AI strategy and investment,theme_AI infrastructure and computing,theme_Generative AI and LLM,theme_AI productivity and enterprise applications,theme_AI content and customer experience,"theme_AI security, risk and responsibility",risk_responsibility_share,positive_share,not_applicable_share,distinct_theme_count
DOCU|2023-06-08|DOCU\2023-06-08_2834273_DocuSign_Inc._Q1_2024_Earnings_Call_Jun_08_2023,DOCU,ai_forward_saas,2023-06-08,2023Q2,66,1,7,1,0.10606060606060606,4.204692619390966,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,5
DOCU|2023-09-07|DOCU\2023-09-07_2905020_DocuSign_Inc._Q2_2024_Earnings_Call_Sep_07_2023,DOCU,ai_forward_saas,2023-09-07,2023Q3,58,1,3,1,0.05172413793103448,4.07753744390572,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,5
DOCU|2023-12-07|DOCU\2023-12-07_2979104_DocuSign_Inc._Q3_2024_Earnings_Call_Dec_07_2023,DOCU,ai_forward_saas,2023-12-07,2023Q4,52,1,3,1,0.057692307692307696,3.970291913552122,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3
DOCU|2024-03-07|DOCU\2024-03-07_3055729_DocuSign_Inc._Q4_2024_Earnings_Call_Mar_07_2024,DOCU,ai_forward_saas,2024-03-07,2024Q1,54,1,2,1,0.037037037037037035,4.007333185232471,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,2
DOCU|2024-06-06|DOCU\2024-06-06_3154681_DocuSign_Inc._Q1_2025_Earnings_Call_Jun_06_2024,DOCU,ai_forward_saas,2024-06-06,2024Q2,57,1,4,1,0.07017543859649122,4.060443010546419,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.25,0.5,0.75,0.0,0.0,0.75,0.0,4
DOCU|2024-09-05|DOCU\2024-09-05_3255588_DocuSign_Inc._Q2_2025_Earnings_Call_Sep_05_2024,DOCU,ai_forward_saas,2024-09-05,2024Q3,56,1,6,1,0.10714285714285714,4.04305126783455,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,5
DOCU|2024-12-05|DOCU\2024-12-05_3333115_DocuSign_Inc._Q3_2025_Earnings_Call_Dec_05_2024,DOCU,ai_forward_saas,2024-12-05,2024Q4,50,1,2,1,0.04,3.9318256327243257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,3
EBAY|2021-02-03|EBAY\2021-02-03_2190536_eBay_Inc._Q4_2020_Earnings_Call_Feb_03_2021,EBAY,platform_bigtech,2021-02-03,2021Q1,46,0,2,1,0.043478260869565216,3.8501476017100584,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,3
EBAY|2021-04-28|EBAY\2021-04-28_2262008_eBay_Inc._Q1_2021_Earnings_Call_Apr_28_2021,EBAY,platform_bigtech,2021-04-28,2021Q2,34,0,2,1,0.058823529411764705,3.5553480614894135,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,2
EBAY|2021-08-11|EBAY\2021-08-11_2374281_eBay_Inc._Q2_2021_Earnings_Call_Aug_11_2021,EBAY,platform_bigtech,2021-08-11,2021Q3,36,0,2,1,0.05555555555555555,3.6109179126442243,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
EBAY|2021-10-27|EBAY\2021-10-27_2414918_eBay_Inc._Q3_2021_Earnings_Call_Oct_27_2021,EBAY,platform_bigtech,2021-10-27,2021Q4,38,0,3,1,0.07894736842105263,3.6635616461296463,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2
EBAY|2022-02-23|EBAY\2022-02-23_2504352_eBay_Inc._Q4_2021_Earnings_Call_Feb_23_2022,EBAY,platform_bigtech,2022-02-23,2022Q1,36,0,2,1,0.05555555555555555,3.6109179126442243,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EBAY|2022-05-04|EBAY\2022-05-04_2553621_eBay_Inc._Q1_2022_Earnings_Call_May_04_2022,EBAY,platform_bigtech,2022-05-04,2022Q2,42,0,1,1,0.023809523809523808,3.7612001156935624,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EBAY|2022-08-03|EBAY\2022-08-03_2614786_eBay_Inc._Q2_2022_Earnings_Call_Aug_03_2022,EBAY,platform_bigtech,2022-08-03,2022Q3,51,0,2,1,0.0392156862745098,3.9512437185814275,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2
EBAY|2022-11-02|EBAY\2022-11-02_2672834_eBay_Inc._Q3_2022_Earnings_Call_Nov_02_2022,EBAY,platform_bigtech,2022-11-02,2022Q4,40,0,1,1,0.025,3.713572066704308,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
EBAY|2023-02-22|EBAY\2023-02-22_2748480_eBay_Inc._Q4_2022_Earnings_Call_Feb_22_2023,EBAY,platform_bigtech,2023-02-22,2023Q1,33,1,4,1,0.12121212121212122,3.5263605246161616,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,3
EBAY|2023-04-26|EBAY\2023-04-26_2787814_eBay_Inc._Q1_2023_Earnings_Call_Apr_26_2023,EBAY,platform_bigtech,2023-04-26,2023Q2,44,1,1,1,0.022727272727272728,3.8066624897703196,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4
EBAY|2023-07-26|EBAY\2023-07-26_2859390_eBay_Inc._Q2_2023_Earnings_Call_Jul_26_2023,EBAY,platform_bigtech,2023-07-26,2023Q3,34,1,3,1,0.08823529411764706,3.5553480614894135,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,4
EBAY|2023-11-07|EBAY\2023-11-07_2941040_eBay_Inc._Q3_2023_Earnings_Call_Nov_07_2023,EBAY,platform_bigtech,2023-11-07,2023Q4,37,1,4,1,0.10810810810810811,3.6375861597263857,0.0,1.0,0.0,0.0,0.0,0.75,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,4
EBAY|2024-02-27|EBAY\2024-02-27_3041866_eBay_Inc._Q4_2023_Earnings_Call_Feb_27_2024,EBAY,platform_bigtech,2024-02-27,2024Q1,36,1,9,1,0.25,3.6109179126442243,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.0,0.0,0.5555555555555556,0.0,5
EBAY|2024-05-01|EBAY\2024-05-01_3105667_eBay_Inc._Q1_2024_Earnings_Call_May_01_2024,EBAY,platform_bigtech,2024-05-01,2024Q2,31,1,4,1,0.12903225806451613,3.4657359027997265,0.5,0.5,0.0,0.0,0.0,1.0,0.25,0.5,0.5,0.5,0.0,0.0,0.5,0.0,5
EBAY|2024-07-31|EBAY\2024-07-31_3207068_eBay_Inc._Q2_2024_Earnings_Call_Jul_31_2024,EBAY,platform_bigtech,2024-07-31,2024Q3,37,1,5,1,0.13513513513513514,3.6375861597263857,0.2,0.8,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.4,0.0,0.0,0.2,0.0,3
EBAY|2024-10-30|EBAY\2024-10-30_3295630_eBay_Inc._Q3_2024_Earnings_Call_Oct_30_2024,EBAY,platform_bigtech,2024-10-30,2024Q4,38,1,3,1,0.07894736842105263,3.6635616461296463,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,5
ESTC|2021-02-24|ESTC\2021-02-24_2279585_Elastic_N.V._Q3_2021_Earnings_Call_Feb_24_2021,ESTC,data_cloud_security,2021-02-24,2021Q1,48,0,1,1,0.020833333333333332,3.8918202981106265,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ESTC|2021-06-02|ESTC\2021-06-02_2308384_Elastic_N.V._Q4_2021_Earnings_Call_Jun_02_2021,ESTC,data_cloud_security,2021-06-02,2021Q2,60,0,1,1,0.016666666666666666,4.110873864173311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
ESTC|2021-08-25|ESTC\2021-08-25_2386177_Elastic_N.V._Q1_2022_Earnings_Call_Aug_25_2021,ESTC,data_cloud_security,2021-08-25,2021Q3,47,0,3,1,0.06382978723404255,3.871201010907891,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,4
ESTC|2021-12-01|ESTC\2021-12-01_2454037_Elastic_N.V._Q2_2022_Earnings_Call_Dec_01_2021,ESTC,data_cloud_security,2021-12-01,2021Q4,55,0,1,1,0.01818181818181818,4.02535169073515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2
ESTC|2022-03-03|ESTC\2022-03-03_2520874_Elastic_N.V._Q3_2022_Earnings_Call_Mar_03_2022,ESTC,data_cloud_security,2022-03-03,2022Q1,53,0,3,1,0.05660377358490566,3.9889840465642745,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,4
ESTC|2022-06-01|ESTC\2022-06-01_2583439_Elastic_N.V._Q4_2022_Earnings_Call_Jun_01_2022,ESTC,data_cloud_security,2022-06-01,2022Q2,47,0,1,1,0.02127659574468085,3.871201010907891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2
ESTC|2022-08-25|ESTC\2022-08-25_2638512_Elastic_N.V._Q1_2023_Earnings_Call_Aug_25_2022,ESTC,data_cloud_security,2022-08-25,2022Q3,68,0,1,1,0.014705882352941176,4.23410650459726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ESTC|2022-08-25|ESTC\2022-08-25_2641325_Elastic_N.V._Q1_2023_Earnings_Call_Aug_25_2022,ESTC,data_cloud_security,2022-08-25,2022Q3,68,0,0,0,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ESTC|2022-11-30|ESTC\2022-11-30_2700452_Elastic_N.V._Q2_2023_Earnings_Call_Nov_30_2022,ESTC,data_cloud_security,2022-11-30,2022Q4,41,0,1,1,0.024390243902439025,3.7376696182833684,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ESTC|2023-03-02|ESTC\2023-03-02_2756772_Elastic_N.V._Q3_2023_Earnings_Call_Mar_02_2023,ESTC,data_cloud_security,2023-03-02,2023Q1,43,1,3,1,0.06976744186046512,3.784189633918261,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,3
ESTC|2023-06-01|ESTC\2023-06-01_2830175_Elastic_N.V._Q4_2023_Earnings_Call_Jun_01_2023,ESTC,data_cloud_security,2023-06-01,2023Q2,47,1,8,1,0.1702127659574468,3.871201010907891,0.375,0.625,0.0,0.0,0.0,0.375,0.125,0.875,0.5,0.375,0.125,0.125,0.375,0.0,6
ESTC|2023-08-31|ESTC\2023-08-31_2900476_Elastic_N.V._Q1_2024_Earnings_Call_Aug_31_2023,ESTC,data_cloud_security,2023-08-31,2023Q3,58,1,13,1,0.22413793103448276,4.07753744390572,0.46153846153846156,0.5384615384615384,0.0,0.0,0.0,0.46153846153846156,0.07692307692307693,0.9230769230769231,0.46153846153846156,0.8461538461538461,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.0,6
ESTC|2023-11-30|ESTC\2023-11-30_3055246_Elastic_N.V._Q2_2024_Earnings_Call_Nov_30_2023,ESTC,data_cloud_security,2023-11-30,2023Q4,71,1,18,1,0.2535211267605634,4.276666119016055,0.5,0.5,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.9444444444444444,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5,0.0,6
ESTC|2024-02-29|ESTC\2024-02-29_3046035_Elastic_N.V._Q3_2024_Earnings_Call_Feb_29_2024,ESTC,data_cloud_security,2024-02-29,2024Q1,63,1,16,1,0.25396825396825395,4.1588830833596715,0.4375,0.5,0.0,0.0625,0.0,0.375,0.0625,0.6875,0.3125,0.5,0.3125,0.3125,0.4375,0.0,6
ESTC|2024-05-30|ESTC\2024-05-30_3148635_Elastic_N.V._Q4_2024_Earnings_Call_May_30_2024,ESTC,data_cloud_security,2024-05-30,2024Q2,63,1,17,1,0.2698412698412698,4.1588830833596715,0.17647058823529413,0.7647058823529411,0.0,0.058823529411764705,0.0,0.29411764705882354,0.058823529411764705,0.8235294117647058,0.29411764705882354,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,6
ESTC|2024-08-29|ESTC\2024-08-29_3250180_Elastic_N.V._Q1_2025_Earnings_Call_Aug_29_2024,ESTC,data_cloud_security,2024-08-29,2024Q3,62,1,9,1,0.14516129032258066,4.143134726391533,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,1.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,5
ESTC|2024-11-21|ESTC\2024-11-21_3317119_Elastic_N.V._Q2_2025_Earnings_Call_Nov_21_2024,ESTC,data_cloud_security,2024-11-21,2024Q4,70,1,15,1,0.21428571428571427,4.2626798770413155,0.4,0.5333333333333333,0.0,0.06666666666666667,0.0,0.6,0.13333333333333333,0.8,0.26666666666666666,0.4,0.13333333333333333,0.13333333333333333,0.4,0.0,6
GOOGL|2021-02-02|GOOGL\2021-02-02_2188886_Alphabet_Inc._Q4_2020_Earnings_Call_Feb_02_2021,GOOGL,platform_bigtech,2021-02-02,2021Q1,36,0,3,1,0.08333333333333333,3.6109179126442243,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,5
GOOGL|2021-04-27|GOOGL\2021-04-27_2259900_Alphabet_Inc._Q1_2021_Earnings_Call_Apr_27_2021,GOOGL,platform_bigtech,2021-04-27,2021Q2,39,0,7,1,0.1794871794871795,3.6888794541139363,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.0,0.0,1.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,5
GOOGL|2021-07-27|GOOGL\2021-07-27_2352140_Alphabet_Inc._Q2_2021_Earnings_Call_Jul_27_2021,GOOGL,platform_bigtech,2021-07-27,2021Q3,43,0,6,1,0.13953488372093023,3.784189633918261,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3
GOOGL|2021-10-26|GOOGL\2021-10-26_2413377_Alphabet_Inc._Q3_2021_Earnings_Call_Oct_26_2021,GOOGL,platform_bigtech,2021-10-26,2021Q4,44,0,6,1,0.13636363636363635,3.8066624897703196,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,4
GOOGL|2022-02-01|GOOGL\2022-02-01_2482164_Alphabet_Inc._Q4_2021_Earnings_Call_Feb_01_2022,GOOGL,platform_bigtech,2022-02-01,2022Q1,41,0,5,1,0.12195121951219512,3.7376696182833684,0.8,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.4,0.6,0.0,0.0,0.8,0.0,4
GOOGL|2022-04-26|GOOGL\2022-04-26_2544065_Alphabet_Inc._Q1_2022_Earnings_Call_Apr_26_2022,GOOGL,platform_bigtech,2022-04-26,2022Q2,40,0,3,1,0.075,3.713572066704308,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,3
GOOGL|2022-07-26|GOOGL\2022-07-26_2604756_Alphabet_Inc._Q2_2022_Earnings_Call_Jul_26_2022,GOOGL,platform_bigtech,2022-07-26,2022Q3,40,0,5,1,0.125,3.713572066704308,0.8,0.2,0.0,0.0,0.0,1.0,0.4,0.0,0.4,0.6,0.6,0.6,0.8,0.0,5
GOOGL|2022-10-25|GOOGL\2022-10-25_2662838_Alphabet_Inc._Q3_2022_Earnings_Call_Oct_25_2022,GOOGL,platform_bigtech,2022-10-25,2022Q4,46,0,6,1,0.13043478260869565,3.8501476017100584,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,4
GOOGL|2022-10-25|GOOGL\2022-10-25_2662846_Alphabet_Inc._Q3_2022_Earnings_Call_Oct_25_2022,GOOGL,platform_bigtech,2022-10-25,2022Q4,46,0,0,0,0.0,3.8501476017100584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
GOOGL|2023-02-02|GOOGL\2023-02-02_2730326_Alphabet_Inc._Q4_2022_Earnings_Call_Feb_02_2023,GOOGL,platform_bigtech,2023-02-02,2023Q1,34,1,11,1,0.3235294117647059,3.5553480614894135,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.0,6
GOOGL|2023-04-25|GOOGL\2023-04-25_2785595_Alphabet_Inc._Q1_2023_Earnings_Call_Apr_25_2023,GOOGL,platform_bigtech,2023-04-25,2023Q2,41,1,13,1,0.3170731707317073,3.7376696182833684,0.46153846153846156,0.46153846153846156,0.0,0.07692307692307693,0.0,0.8461538461538461,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.5384615384615384,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.0,6
GOOGL|2023-07-25|GOOGL\2023-07-25_2888308_Alphabet_Inc._Q2_2023_Earnings_Call_Jul_25_2023,GOOGL,platform_bigtech,2023-07-25,2023Q3,40,1,13,1,0.325,3.713572066704308,0.5384615384615384,0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.6923076923076923,0.38461538461538464,0.46153846153846156,0.23076923076923078,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.5384615384615384,0.0,6
GOOGL|2023-10-24|GOOGL\2023-10-24_2925176_Alphabet_Inc._Q3_2023_Earnings_Call_Oct_24_2023,GOOGL,platform_bigtech,2023-10-24,2023Q4,36,1,12,1,0.3333333333333333,3.6109179126442243,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.0,0.6666666666666666,0.25,0.25,0.4166666666666667,0.5,0.16666666666666666,0.16666666666666666,0.5833333333333334,0.0,6
GOOGL|2024-01-30|GOOGL\2024-01-30_3007347_Alphabet_Inc._Q4_2023_Earnings_Call_Jan_30_2024,GOOGL,platform_bigtech,2024-01-30,2024Q1,36,1,13,1,0.3611111111111111,3.6109179126442243,0.38461538461538464,0.5384615384615384,0.0,0.07692307692307693,0.0,0.46153846153846156,0.3076923076923077,0.38461538461538464,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.0,6
GOOGL|2024-04-25|GOOGL\2024-04-25_3097833_Alphabet_Inc._Q1_2024_Earnings_Call_Apr_25_2024,GOOGL,platform_bigtech,2024-04-25,2024Q2,42,1,14,1,0.3333333333333333,3.7612001156935624,0.42857142857142855,0.5,0.0,0.07142857142857142,0.0,0.5,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,6
GOOGL|2024-07-23|GOOGL\2024-07-23_3193335_Alphabet_Inc._Q2_2024_Earnings_Call_Jul_23_2024,GOOGL,platform_bigtech,2024-07-23,2024Q3,40,1,10,1,0.25,3.713572066704308,0.5,0.4,0.0,0.1,0.0,0.7,0.4,0.5,0.2,0.6,0.1,0.1,0.5,0.0,6
GOOGL|2024-10-29|GOOGL\2024-10-29_3292702_Alphabet_Inc._Q3_2024_Earnings_Call_Oct_29_2024,GOOGL,platform_bigtech,2024-10-29,2024Q4,41,1,12,1,0.2926829268292683,3.7376696182833684,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.08333333333333333,0.08333333333333333,0.5833333333333334,0.0,6
HUBS|2021-02-11|HUBS\2021-02-11_2207404_HubSpot_Inc._Q4_2020_Earnings_Call_Feb_11_2021,HUBS,ai_forward_saas,2021-02-11,2021Q1,92,0,0,0,0.0,4.532599493153256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2021-05-05|HUBS\2021-05-05_2271398_HubSpot_Inc._Q1_2021_Earnings_Call_May_05_2021,HUBS,ai_forward_saas,2021-05-05,2021Q2,77,0,1,1,0.012987012987012988,4.356708826689592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
HUBS|2021-08-04|HUBS\2021-08-04_2363704_HubSpot_Inc._Q2_2021_Earnings_Call_Aug_04_2021,HUBS,ai_forward_saas,2021-08-04,2021Q3,76,0,0,0,0.0,4.343805421853684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2021-11-03|HUBS\2021-11-03_2424052_HubSpot_Inc._Q3_2021_Earnings_Call_Nov_03_2021,HUBS,ai_forward_saas,2021-11-03,2021Q4,75,0,0,0,0.0,4.330733340286331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2022-02-10|HUBS\2022-02-10_2491304_HubSpot_Inc._Q4_2021_Earnings_Call_Feb_10_2022,HUBS,ai_forward_saas,2022-02-10,2022Q1,63,0,0,0,0.0,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2022-05-05|HUBS\2022-05-05_2555830_HubSpot_Inc._Q1_2022_Earnings_Call_May_05_2022,HUBS,ai_forward_saas,2022-05-05,2022Q2,73,0,2,1,0.0273972602739726,4.30406509320417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
HUBS|2022-08-04|HUBS\2022-08-04_2617238_HubSpot_Inc._Q2_2022_Earnings_Call_Aug_04_2022,HUBS,ai_forward_saas,2022-08-04,2022Q3,73,0,2,1,0.0273972602739726,4.30406509320417,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,3
HUBS|2022-11-02|HUBS\2022-11-02_2672512_HubSpot_Inc._Q3_2022_Earnings_Call_Nov_02_2022,HUBS,ai_forward_saas,2022-11-02,2022Q4,62,0,0,0,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2022-11-02|HUBS\2022-11-02_2672902_HubSpot_Inc._Q3_2022_Earnings_Call_Nov_02_2022,HUBS,ai_forward_saas,2022-11-02,2022Q4,62,0,0,0,0.0,4.143134726391533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2023-02-16|HUBS\2023-02-16_2740616_HubSpot_Inc._Q4_2022_Earnings_Call_Feb_16_2023,HUBS,ai_forward_saas,2023-02-16,2023Q1,61,1,0,0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HUBS|2023-05-03|HUBS\2023-05-03_2793354_HubSpot_Inc._Q1_2023_Earnings_Call_May_03_2023,HUBS,ai_forward_saas,2023-05-03,2023Q2,64,1,5,1,0.078125,4.174387269895637,0.6,0.4,0.0,0.0,0.0,0.6,0.0,1.0,0.4,0.4,0.0,0.0,0.6,0.0,4
HUBS|2023-08-02|HUBS\2023-08-02_2866687_HubSpot_Inc._Q2_2023_Earnings_Call_Aug_02_2023,HUBS,ai_forward_saas,2023-08-02,2023Q3,58,1,7,1,0.1206896551724138,4.07753744390572,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.8571428571428571,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,4
HUBS|2023-11-08|HUBS\2023-11-08_3067677_HubSpot_Inc._Q3_2023_Earnings_Call_Nov_08_2023,HUBS,ai_forward_saas,2023-11-08,2023Q4,62,1,10,1,0.16129032258064516,4.143134726391533,0.5,0.5,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.4,0.0,0.0,0.5,0.0,4
HUBS|2024-02-14|HUBS\2024-02-14_3024053_HubSpot_Inc._Q4_2023_Earnings_Call_Feb_14_2024,HUBS,ai_forward_saas,2024-02-14,2024Q1,59,1,5,1,0.0847457627118644,4.0943445622221,0.6,0.4,0.0,0.0,0.0,0.8,0.0,0.4,0.0,0.6,0.0,0.0,0.6,0.0,3
HUBS|2024-05-08|HUBS\2024-05-08_3115097_HubSpot_Inc._Q1_2024_Earnings_Call_May_08_2024,HUBS,ai_forward_saas,2024-05-08,2024Q2,62,1,11,1,0.1774193548387097,4.143134726391533,0.45454545454545453,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453,0.0,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.0,0.0,0.45454545454545453,0.0,4
HUBS|2024-08-07|HUBS\2024-08-07_3217480_HubSpot_Inc._Q2_2024_Earnings_Call_Aug_07_2024,HUBS,ai_forward_saas,2024-08-07,2024Q3,66,1,7,1,0.10606060606060606,4.204692619390966,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,3
